CD_MUN,SIGLA_UF,ANO,Veg_Florestal_Primaria,Veg_Florestal_Secundaria,Natural_Nao_Florestal,Silvicultura,Pastagem_Arbustiva_Arborea,Pastagem_Herbacea,Cultura_Perene,Cultura_Semiperene,Cultura_Temporaria_Total,Cultura_Temporaria_1Ciclo,Cultura_Temporaria_NCiclos,Desflorestamento_Ano,Mineracao,Urbanizada,Corpo_Dagua,Outros_Usos,Nao_Observado,mb_municipio,mb_state_acronym,municipality,state_acronym,MB_Floresta_ha,MB_Pastagem_ha,MB_Savana_ha,TC_Floresta,TC_Pastagem,TC_Agri,MB_Agricultura_ha,MB_Mosaico_ha
1301209,AM,2008,5421023.1406,61260.9834,81917.7644,0.0000,7181.6069,997.3696,0.0000,0.0000,0.0000,0.0000,0.0000,321.4753,28.8682,806.0121,276966.2136,1372.9678,1885.3791,Coari,AM,Coari,AM,5552454.2925,2625.6334,,5482284.1239,8178.9764,0.0000,,
1302504,AM,2008,440155.5595,40231.2239,80809.8503,0.0000,16002.5303,6650.5156,0.0000,0.0000,0.0000,0.0000,0.0000,219.0814,0.0000,822.7649,147137.9424,1022.7849,6710.4302,Manacapuru,AM,Manacapuru,AM,582930.3886,17540.7475,,480386.7834,22653.0459,0.0000,0.0000,
1302553,AM,2008,312151.9598,36212.0142,10644.7316,0.0000,5663.9867,3094.9844,0.0000,0.0000,0.0000,0.0000,0.0000,69.5407,0.0000,101.8017,31767.0180,289.9973,859.5829,Manaquiri,AM,Manaquiri,AM,364395.4446,5640.7265,,348363.9740,8758.9711,0.0000,0.0000,
1303809,AM,2008,10604763.3168,74081.0813,47991.3298,0.0000,4512.6699,489.0537,0.0000,0.0000,0.0000,0.0000,0.0000,927.9794,17.0439,954.8903,147069.4356,507.0712,60128.8987,São Gabriel da Cachoeira,AM,São Gabriel da Cachoeira,AM,10728869.5616,3624.7811,,10678844.3982,5001.7236,0.0000,0.0000,
1300839,AM,2008,868077.1587,15353.4165,18549.5903,0.0000,3821.7192,300.8781,0.0000,0.0000,0.0000,0.0000,0.0000,16.3212,0.0000,121.1543,43507.4780,59.0815,3475.8625,Caapiranga,AM,Caapiranga,AM,913609.2240,4427.3863,,883430.5752,4122.5974,0.0000,0.0000,
1300805,AM,2008,4177060.5281,41305.6223,58919.0926,0.0000,4040.2386,2551.5769,0.0000,0.0000,0.0000,0.0000,0.0000,859.9644,119.4177,443.4828,183850.6439,586.5793,227.8543,Borba,AM,Borba,AM,4261416.1539,18829.8877,,4218366.1504,6591.8155,0.0000,0.0000,
1304302,AM,2008,2668559.8003,17854.4941,43009.4406,0.0000,3262.0006,5199.6055,0.0000,0.0000,0.0000,0.0000,0.0000,206.1730,1137.0332,267.7037,68740.2664,106.7703,3522.4773,Urucará,AM,Urucará,AM,2718321.1069,11341.7977,,2686414.2944,8461.6061,0.0000,0.0000,
1302603,AM,2008,868022.6745,67036.1268,223.3073,0.0000,16454.8161,9608.0346,0.0000,0.0000,0.0000,0.0000,0.0000,298.5594,1483.1208,28304.7465,156642.7098,188.6875,692.4262,Manaus,AM,Manaus,AM,944544.4525,15765.3255,,935058.8013,26062.8507,0.0000,217.5503,
1301308,AM,2008,1644141.4523,21509.4982,72734.5024,0.0000,1862.7643,378.8304,0.0000,0.0000,0.0000,0.0000,0.0000,138.7201,0.0000,179.5833,144002.6067,383.5380,470.2532,Codajás,AM,Codajás,AM,1743356.1785,545.4749,,1665650.9505,2241.5947,0.0000,,
1303908,AM,2008,1906464.0708,8254.7305,8122.9163,0.0000,1763.8233,22.9561,0.0000,0.0000,0.0000,0.0000,0.0000,28.8582,0.0000,48.8231,54799.7475,30.9661,5738.0945,São Paulo de Olivença,AM,São Paulo de Olivença,AM,1907439.5016,684.8803,,1914718.8013,1786.7794,0.0000,,
1300029,AM,2008,542121.4629,23673.1507,5446.6217,0.0000,5282.7974,237.3600,0.0000,0.0000,0.0000,0.0000,0.0000,1052.3156,0.0000,124.9786,19377.2535,149.8117,36.7879,Alvarães,AM,Alvarães,AM,573440.6411,1410.9100,,565794.6135,5520.1574,0.0000,,
1300904,AM,2008,3192531.9136,29306.7434,97830.0764,0.0000,22253.0059,30002.2612,0.0000,0.0000,0.0000,0.0000,0.0000,3856.7707,0.0000,134.5746,33619.0019,364.1855,4342.4216,Canutama,AM,Canutama,AM,3275775.1019,109402.2551,,3221838.6570,52255.2671,0.0000,23.3445,
1300904,AM,2008,3192531.9136,29306.7434,97830.0764,0.0000,22253.0059,30002.2612,0.0000,0.0000,0.0000,0.0000,0.0000,3856.7707,0.0000,134.5746,33619.0019,364.1855,4342.4216,Canutama,RO,Canutama,RO,0.0000,0.4423,,3221838.6570,52255.2671,0.0000,,
1300060,AM,2008,425208.2156,8230.2186,22018.8881,0.0000,1249.6354,158.3035,0.0000,0.0000,0.0000,0.0000,0.0000,10.9310,0.0000,87.0966,21769.3525,28.6876,690.1376,Amaturá,AM,Amaturá,AM,446699.5476,329.8558,,433438.4342,1407.9390,0.0000,,
1303957,AM,2008,990383.5672,9591.1212,6406.6312,0.0000,1850.4481,5339.0383,0.0000,0.0000,0.0000,0.0000,0.0000,558.2832,0.0000,137.2044,57085.5780,105.0740,1095.1261,São Sebastião do Uatumã,AM,São Sebastião do Uatumã,AM,1006736.0693,9272.8172,,999974.6884,7189.4864,0.0000,0.0000,
1303106,AM,2008,451698.3282,31508.2578,28093.2033,0.0000,3730.9288,2825.1728,0.0000,0.0000,0.0000,0.0000,0.0000,623.9695,153.9673,283.6937,43278.7002,231.5783,484.5066,Nova Olinda do Norte,AM,Nova Olinda do Norte,AM,510148.0976,7541.9683,,483206.5860,6556.1016,0.0000,,
1304401,AM,2008,13539.7563,5842.0242,168960.4743,0.0000,850.2580,2019.1607,0.0000,0.0000,0.0000,0.0000,0.0000,56.2208,2.4391,210.0877,96943.0806,187.1919,50.3588,Urucurituba,AM,Urucurituba,AM,196754.0715,4493.0701,,19381.7805,2869.4187,0.0000,1.8749,
1301852,AM,2008,132683.1955,25107.4886,13201.9497,0.0000,13599.9419,4909.8090,0.0000,0.0000,0.0000,0.0000,0.0000,193.6962,0.9837,1286.7044,31704.3029,95.9196,686.2832,Iranduba,AM,Iranduba,AM,175532.2768,11867.9069,,157790.6841,18509.7509,0.0000,0.0000,
1301001,AM,2008,2536515.0487,19758.6536,1228.9278,0.0000,3711.9677,3618.7683,0.0000,0.0000,0.0000,0.0000,0.0000,230.8054,76.1254,326.9258,39674.2656,294.4139,21.0790,Carauari,AM,Carauari,AM,2536716.4530,4584.0736,,2556273.7022,7330.7360,0.0000,,
1302306,AM,2008,6875046.7606,18824.4508,8744.8582,0.0000,879.9895,995.3018,0.0000,0.0000,0.0000,0.0000,0.0000,388.2858,0.0000,191.2973,111328.6783,114.1580,613.4200,Jutaí,AM,Jutaí,AM,6836707.1858,2242.5827,,6893871.2115,1875.2913,0.0000,,
1303601,AM,2008,6134763.7161,17264.0703,94724.4320,0.0000,1453.1184,295.5782,0.0000,0.0000,0.0000,0.0000,0.0000,134.9159,0.1205,223.1266,62735.6224,153.2245,5184.3784,Santa Isabel do Rio Negro,AM,Santa Isabel do Rio Negro,AM,6200505.8726,8627.2827,,6152027.7864,1748.6966,0.0000,0.0000,
1300631,AM,2008,1597059.7129,16106.6607,88910.7541,0.0000,1952.0591,1177.0332,0.0000,0.0000,0.0000,0.0000,0.0000,244.5770,0.0000,341.5105,57051.0586,255.2671,1543.5575,Beruri,AM,Beruri,AM,1657156.4779,1861.2307,,1613166.3736,3129.0923,0.0000,,
1300607,AM,2008,842891.4770,10403.8886,1.4454,0.0000,1497.0631,36.8080,0.0000,0.0000,0.0000,0.0000,0.0000,56.8231,0.0000,547.5129,18013.2292,78.5545,4482.5470,Benjamin Constant,AM,Benjamin Constant,AM,849768.0201,729.9906,,853295.3655,1533.8711,0.0000,,
1301951,AM,2008,2519303.7462,8604.4618,308.0651,0.0000,1241.7759,411.4126,0.0000,0.0000,0.0000,0.0000,0.0000,150.0626,58.2584,30.8758,28992.3044,49.4354,908.4060,Itamarati,AM,Itamarati,AM,2499765.9792,1438.3411,,2527908.2080,1653.1885,0.0000,,
1304104,AM,2008,8211889.3695,20918.5726,215787.3582,0.0000,2104.8118,1842.5485,0.0000,0.0000,0.0000,0.0000,0.0000,310.1228,89.6562,277.5105,145499.1680,456.7927,364.9985,Tapauá,AM,Tapauá,AM,8372597.7308,3081.6757,,8232807.9421,3947.3603,0.0000,,
1300680,AM,2008,113732.3708,15956.9393,86164.0455,0.0000,1321.4045,1405.0080,0.0000,0.0000,0.0000,0.0000,0.0000,35.1418,0.0000,172.5871,41392.5381,267.0413,624.3510,Boa Vista do Ramos,AM,Boa Vista do Ramos,AM,219406.7837,7323.6086,,129689.3101,2726.4125,0.0000,0.0000,
1302405,AM,2008,6410759.1599,52200.3211,180858.0835,0.0000,68535.0068,164802.8155,0.0000,0.0000,0.0000,0.0000,0.0000,6637.6574,138.2985,474.6697,45132.0391,183.6486,15209.6474,Lábrea,AM,Lábrea,AM,6523406.8557,343278.3640,,6462959.4810,233337.8223,0.0000,55.3906,
1302405,AM,2008,6410759.1599,52200.3211,180858.0835,0.0000,68535.0068,164802.8155,0.0000,0.0000,0.0000,0.0000,0.0000,6637.6574,138.2985,474.6697,45132.0391,183.6486,15209.6474,Lábrea,RO,Lábrea,RO,0.0882,0.0881,,6462959.4810,233337.8223,0.0000,,
1302405,AM,2008,6410759.1599,52200.3211,180858.0835,0.0000,68535.0068,164802.8155,0.0000,0.0000,0.0000,0.0000,0.0000,6637.6574,138.2985,474.6697,45132.0391,183.6486,15209.6474,Lábrea,AC,Lábrea,AC,0.0881,0.0881,,6462959.4810,233337.8223,0.0000,,
1301100,AM,2008,464517.0711,66513.0456,8434.2435,0.0000,19899.7927,16167.0571,0.0000,0.0000,0.0000,0.0000,0.0000,627.3522,0.0000,231.2370,35898.1172,663.9394,2078.9248,Careiro,AM,Careiro,AM,551985.4945,27832.6116,,531030.1167,36066.8499,0.0000,0.0000,
1302801,AM,2008,1450522.0914,8304.3064,59676.3820,0.0000,984.8225,60.8080,0.0000,0.0000,0.0000,0.0000,0.0000,298.4089,0.0000,157.9823,175965.9709,4.3262,24.1204,Maraã,AM,Maraã,AM,1544753.4943,240.3260,,1458826.3977,1045.6305,0.0000,,
1303007,AM,2008,1227488.9959,22595.0785,34692.0652,0.0000,3961.0818,6723.4591,0.0000,0.0000,0.0000,0.0000,0.0000,82.5997,0.0000,103.5984,113379.5580,305.5557,11614.9092,Nhamundá,AM,Nhamundá,AM,1302680.3538,11381.3656,,1250084.0744,10684.5409,0.0000,0.0000,
1300086,AM,2008,202016.8969,16872.2111,4023.6363,0.0000,415.6284,394.2482,0.0000,0.0000,0.0000,0.0000,0.0000,6.9561,0.0000,13.8519,22211.4501,204.8581,551.0361,Anamã,AM,Anamã,AM,226401.7369,489.6788,,218889.1079,809.8766,0.0000,0.0000,
1301902,AM,2008,478710.6288,98499.9982,84089.6878,0.0000,22632.2579,31673.6178,0.0000,0.0000,0.0000,0.0000,0.0000,2718.4627,0.0000,1291.3719,171976.0811,1102.2327,3847.2048,Itacoatiara,AM,Itacoatiara,AM,679169.9979,45720.2476,,577210.6270,54305.8757,0.0000,0.4463,
1301159,AM,2010,79655.8535,24378.5856,71030.7544,0.0000,11423.2406,9765.2942,0.0000,0.0000,0.0000,0.0000,0.0000,1945.2034,0.0000,3.0715,63784.9869,925.1488,2031.0553,Careiro da Várzea,AM,Careiro da Várzea,AM,189484.3462,20229.5083,,104034.4392,21188.5348,0.0000,0.0000,
1303700,AM,2010,1176977.8381,9709.5753,8924.5218,0.0000,1494.1522,13.7415,0.0000,0.0000,0.0000,0.0000,0.0000,93.9824,0.0000,380.2557,44510.9303,232.1805,6007.8861,Santo Antônio do Içá,AM,Santo Antônio do Içá,AM,1183795.5235,302.3698,,1186687.4135,1507.8937,0.0000,,
1300706,AM,2010,2009617.7878,49383.8911,5846.4107,0.0000,30345.3977,105459.1309,0.0000,0.0000,0.0000,0.0000,0.0000,5240.6695,0.6324,419.8542,15426.4202,176.7326,12239.9628,Boca do Acre,AM,Boca do Acre,AM,2027388.3511,152132.6909,,2059001.6789,135804.5287,0.0000,112.1000,
1300706,AM,2010,2009617.7878,49383.8911,5846.4107,0.0000,30345.3977,105459.1309,0.0000,0.0000,0.0000,0.0000,0.0000,5240.6695,0.6324,419.8542,15426.4202,176.7326,12239.9628,Boca do Acre,AC,Boca do Acre,AC,1.0597,0.2648,,2059001.6789,135804.5287,0.0000,,
1304237,AM,2010,602334.0955,6117.6978,6764.8744,0.0000,777.2141,82.4391,0.0000,0.0000,0.0000,0.0000,0.0000,88.2910,0.0000,95.2170,33138.9419,149.3299,225.9974,Tonantins,AM,Tonantins,AM,611307.9628,780.3485,,608451.7933,859.6532,0.0000,,
1304203,AM,2010,2246629.9166,51177.1448,15135.9310,0.0000,6863.0023,888.5616,0.0000,0.0000,0.0000,0.0000,0.0000,883.5327,8.1807,866.0271,69221.7416,330.2282,453.3398,Tefé,AM,Tefé,AM,2301121.0213,4041.9496,,2297807.0614,7751.5639,0.0000,,
1304260,AM,2010,955140.7169,18499.3921,10018.1523,0.0000,4383.6963,162.5595,0.0000,0.0000,0.0000,0.0000,0.0000,358.7150,0.0000,160.2107,47094.6980,176.3613,55.0163,Uarini,AM,Uarini,AM,977387.9795,737.4855,,973640.1089,4546.2558,0.0000,,
1301654,AM,2010,703483.8287,16543.4986,20069.4288,0.0000,7957.4258,18667.7533,0.0000,0.0000,0.0000,0.0000,0.0000,801.9167,0.0000,221.2395,1204.1850,19.3526,442.2281,Guajará,AM,Guajará,AM,721292.6525,32587.3668,,720027.3272,26625.1791,0.0000,,
1301654,AM,2010,703483.8287,16543.4986,20069.4288,0.0000,7957.4258,18667.7533,0.0000,0.0000,0.0000,0.0000,0.0000,801.9167,0.0000,221.2395,1204.1850,19.3526,442.2281,Guajará,AC,Guajará,AC,0.0887,,,720027.3272,26625.1791,0.0000,,
1300300,AM,2010,495833.1584,64381.8548,47651.9373,0.0000,23542.1997,25272.0255,0.0000,0.0000,0.0000,0.0000,0.0000,586.7500,0.0000,383.9195,109554.5966,558.5041,4323.8319,Autazes,AM,Autazes,AM,615557.4709,55495.3458,,560215.0132,48814.2252,0.0000,,
1302108,AM,2010,5460904.0610,3869.3880,261.4403,0.0000,340.1152,37.7014,0.0000,0.0000,0.0000,0.0000,0.0000,363.0713,0.0000,307.7439,147407.9147,13.1895,3352.9316,Japurá,AM,Japurá,AM,5441879.7244,426.8872,,5464773.4490,377.8166,0.0000,,
1303403,AM,2010,159836.4746,59019.1779,112939.5783,0.0000,13780.5391,19173.0780,0.0000,0.0000,0.0000,0.0000,0.0000,714.3484,0.0000,180.2257,233862.9412,509.8115,256.2307,Parintins,AM,Parintins,AM,353762.0454,44705.3470,,218855.6525,32953.6171,0.0000,17.7744,
1303403,AM,2010,159836.4746,59019.1779,112939.5783,0.0000,13780.5391,19173.0780,0.0000,0.0000,0.0000,0.0000,0.0000,714.3484,0.0000,180.2257,233862.9412,509.8115,256.2307,Parintins,PA,Parintins,PA,0.9821,0.0893,,218855.6525,32953.6171,0.0000,,
1301704,AM,2010,2897057.3042,34612.8181,314720.9621,0.0000,18534.6041,13528.9056,0.0000,0.0000,0.0000,0.0000,0.0000,800.2404,43.2421,0.0000,80094.4982,501.6308,670.1527,Humaitá,AM,Humaitá,AM,3205052.8127,98325.5389,,2931670.1223,32063.5097,0.0000,0.0000,
1301704,AM,2010,2897057.3042,34612.8181,314720.9621,0.0000,18534.6041,13528.9056,0.0000,0.0000,0.0000,0.0000,0.0000,800.2404,43.2421,0.0000,80094.4982,501.6308,670.1527,Humaitá,RO,Humaitá,RO,0.2656,,,2931670.1223,32063.5097,0.0000,,
1300409,AM,2010,10156628.7808,17095.7693,1695928.6846,0.0000,823.7285,150.8054,0.0000,0.0000,0.0000,0.0000,0.0000,340.8279,19.7240,247.8593,450922.9611,198.1028,2053.5898,Barcelos,AM,Barcelos,AM,11740774.7978,29021.7780,,10173724.5500,974.5339,0.0000,552.1548,
1300409,AM,2010,10156628.7808,17095.7693,1695928.6846,0.0000,823.7285,150.8054,0.0000,0.0000,0.0000,0.0000,0.0000,340.8279,19.7240,247.8593,450922.9611,198.1028,2053.5898,Barcelos,RR,Barcelos,RR,0.3575,,,10173724.5500,974.5339,0.0000,,
1302207,AM,2010,1859465.3628,11479.2706,14084.4184,0.0000,1755.3114,299.7439,0.0000,0.0000,0.0000,0.0000,0.0000,293.0990,0.0000,131.0413,72724.2038,223.3173,211.3725,Juruá,AM,Juruá,AM,1878598.9247,1789.6295,,1870944.6334,2055.0553,0.0000,,
1303502,AM,2010,4177744.5829,13047.3500,2461.2683,0.0000,2021.4794,5210.4462,0.0000,0.0000,0.0000,0.0000,0.0000,516.6672,0.0000,87.1568,26561.7814,90.4491,554.4589,Pauini,AM,Pauini,AM,4131986.9759,8318.3247,,4190791.9330,7231.9256,0.0000,,
1303536,AM,2010,2147770.8822,31184.6444,97.8067,96.9134,17518.1931,5076.0924,0.0000,3992.4293,0.0000,0.0000,0.0000,929.0133,326.3336,750.9356,344070.5361,275.5632,11824.4649,Presidente Figueiredo,AM,Presidente Figueiredo,AM,2243588.1206,23533.0757,,2178955.5267,22594.2855,3992.4293,4155.9641,
1301803,AM,2010,1193503.4195,10378.3830,6848.9396,0.0000,2080.9825,7547.9505,0.0000,0.0000,0.0000,0.0000,0.0000,456.0600,115.5332,171.1116,7219.9205,70.9560,143.6988,Ipixuna,AM,Ipixuna,AM,1187426.7011,11845.1852,,1203881.8025,9628.9329,0.0000,,
1301803,AM,2010,1193503.4195,10378.3830,6848.9396,0.0000,2080.9825,7547.9505,0.0000,0.0000,0.0000,0.0000,0.0000,456.0600,115.5332,171.1116,7219.9205,70.9560,143.6988,Ipixuna,AC,Ipixuna,AC,0.0886,,,1203881.8025,9628.9329,0.0000,,
1303569,AM,2010,528370.5248,36675.9336,11.3225,0.0000,14208.8349,2067.4518,1076.0747,0.0000,97.7063,0.0000,0.0000,390.8756,9.5157,1184.3607,1311.2364,198.4942,415.2971,Rio Preto da Eva,AM,Rio Preto da Eva,AM,566059.4203,12335.9405,,565046.4584,16276.2867,1173.7810,0.0000,
1301407,AM,2010,1447818.0728,21911.5758,16241.3658,0.0000,9185.0587,2733.9407,0.0000,0.0000,0.0000,0.0000,0.0000,543.5078,0.1807,500.2256,18521.8161,148.2759,216.1504,Eirunepé,AM,Eirunepé,AM,1464693.2727,10990.8716,,1469729.6486,11918.9994,0.0000,,
1300508,AM,2010,364852.8879,52777.5855,40964.1118,0.0000,6658.0237,13379.4552,0.0000,0.0000,0.0000,0.0000,0.0000,1371.3217,0.0000,472.2808,98562.8137,752.6821,114.1881,Barreirinha,AM,Barreirinha,AM,481974.4614,23081.9560,,417630.4734,20037.4790,0.0000,6.6079,
1300508,AM,2010,364852.8879,52777.5855,40964.1118,0.0000,6658.0237,13379.4552,0.0000,0.0000,0.0000,0.0000,0.0000,1371.3217,0.0000,472.2808,98562.8137,752.6821,114.1881,Barreirinha,PA,Barreirinha,PA,0.7139,,,417630.4734,20037.4790,0.0000,,
1304005,AM,2010,260335.6184,28246.5182,11795.6067,0.0000,8886.1379,2246.3826,0.0000,0.0000,0.0000,0.0000,0.0000,251.2219,0.0000,191.9698,61635.5277,805.2492,899.7636,Silves,AM,Silves,AM,313259.1979,7576.3663,,288582.1366,11132.5205,0.0000,99.9054,
1302702,AM,2010,4238279.7349,80025.6300,417813.8510,0.0000,30045.5836,34903.1467,0.0000,0.0000,0.0000,0.0000,0.0000,6400.6688,38.9259,900.8978,82552.5645,2563.7325,1554.2275,Manicoré,AM,Manicoré,AM,4694320.2725,290718.2348,,4318305.3648,64948.7303,0.0000,8.3183,
1302702,AM,2010,4238279.7349,80025.6300,417813.8510,0.0000,30045.5836,34903.1467,0.0000,0.0000,0.0000,0.0000,0.0000,6400.6688,38.9259,900.8978,82552.5645,2563.7325,1554.2275,Manicoré,RO,Manicoré,RO,0.0884,,,4318305.3648,64948.7303,0.0000,,
1304062,AM,2010,304304.8778,9884.8625,0.0000,0.0000,2845.9507,107.9748,0.0000,0.0000,0.0000,0.0000,0.0000,96.5219,0.0000,901.6808,8795.4980,934.3031,1062.5540,Tabatinga,AM,Tabatinga,AM,314047.0806,533.3098,,314189.7403,2953.9255,0.0000,,
1300102,AM,2010,491471.6653,4056.8709,63343.2005,0.0000,700.5366,429.7614,0.0000,0.0000,0.0000,0.0000,0.0000,56.2308,0.0000,197.5909,46839.2803,1883.8032,295.8593,Anori,AM,Anori,AM,544072.3185,511.6198,,495528.5362,1130.2980,0.0000,,
1300144,AM,2010,5249544.0328,41364.9848,63468.9720,0.0000,77260.6429,49582.8170,0.0000,0.0000,0.0000,0.0000,0.0000,4691.4502,0.0000,386.7099,22486.6018,295.0362,1004.9580,Apuí,AM,Apuí,AM,5270255.1670,131562.6882,,5290909.0176,126843.4598,0.0000,11.4155,
1303205,AM,2010,3640438.4950,7264.9393,21147.0994,0.0000,1718.8045,703.1263,0.0000,0.0000,0.0000,0.0000,0.0000,274.0074,0.0000,253.8618,133290.3018,191.0262,472.6522,Novo Airão,AM,Novo Airão,AM,3663249.7112,2502.0775,,3647703.4343,2421.9308,0.0000,64.1745,
1303205,AM,2010,3640438.4950,7264.9393,21147.0994,0.0000,1718.8045,703.1263,0.0000,0.0000,0.0000,0.0000,0.0000,274.0074,0.0000,253.8618,133290.3018,191.0262,472.6522,Novo Airão,RR,,,,,,3647703.4343,2421.9308,0.0000,,
1301506,AM,2010,731088.5806,11243.6873,9.6662,0.0000,5668.3932,5682.7069,0.0000,0.0000,0.0000,0.0000,0.0000,1023.8689,6.5044,334.1027,6660.7038,130.1179,262.8154,Envira,AM,Envira,AM,731934.8408,11926.5503,,742332.2679,11351.1001,0.0000,,
1301506,AM,2010,731088.5806,11243.6873,9.6662,0.0000,5668.3932,5682.7069,0.0000,0.0000,0.0000,0.0000,0.0000,1023.8689,6.5044,334.1027,6660.7038,130.1179,262.8154,Envira,AC,Envira,AC,0.0886,,,742332.2679,11351.1001,0.0000,,
1300201,AM,2010,7648980.9676,22104.4088,1566.9351,0.0000,314.4490,81.9974,94.7252,0.0000,0.0000,0.0000,0.0000,241.2144,0.1807,280.9635,36800.3902,40.8933,26218.2533,Atalaia do Norte,AM,Atalaia do Norte,AM,7605677.6415,584.2832,,7671085.3764,396.4464,94.7252,,
1302009,AM,2010,380787.0920,10033.9315,16326.7559,0.0000,1109.6505,1688.8723,0.0000,0.0000,0.0000,0.0000,0.0000,119.8494,0.0000,218.8506,26357.9873,148.6875,46.2635,Itapiranga,AM,Itapiranga,AM,409602.9221,4629.3877,,390821.0235,2798.5228,0.0000,14.7343,
1303304,AM,2010,3844600.6553,43226.4844,163144.2569,0.0000,17929.9771,18511.7283,0.0000,0.0000,0.0000,0.0000,0.0000,2054.6036,1248.4209,386.4590,77874.9763,1533.9113,4820.0524,Novo Aripuanã,AM,Novo Aripuanã,AM,4008084.8777,117373.6882,,3887827.1397,36441.7054,0.0000,2.2106,
1301605,AM,2010,1115750.3102,6660.2019,15755.0724,0.0000,396.0751,388.8480,0.0000,0.0000,0.0000,0.0000,0.0000,220.9083,0.4517,355.6736,84172.2173,340.4264,906.2479,Fonte Boa,AM,Fonte Boa,AM,1149906.7081,1379.9329,,1122410.5121,784.9230,0.0000,,
1302900,AM,2010,3692704.8436,101430.5762,86908.9786,0.0000,10934.6587,9486.0974,0.0000,0.0000,0.0000,0.0000,0.0000,1450.2376,439.8291,610.0774,135262.2956,1228.4761,1116.5966,Maués,AM,Maués,AM,3864336.5746,26220.1382,,3794135.4198,20420.7561,0.0000,1.1601,
1302900,AM,2010,3692704.8436,101430.5762,86908.9786,0.0000,10934.6587,9486.0974,0.0000,0.0000,0.0000,0.0000,0.0000,1450.2376,439.8291,610.0774,135262.2956,1228.4761,1116.5966,Maués,PA,Maués,PA,2.9391,,,3794135.4198,20420.7561,0.0000,,
1301209,AM,2010,5420238.0570,64388.1384,81917.7644,0.0000,2968.5303,433.3448,0.0000,0.0000,0.0000,0.0000,0.0000,708.7775,28.8682,1024.4812,276963.7945,1797.0880,3292.9366,Coari,AM,Coari,AM,5551965.9201,2857.6361,,5484626.1953,3401.8751,0.0000,,
1302504,AM,2010,436602.5177,48572.8602,80811.7073,0.0000,14711.1985,4842.7274,0.0000,0.0000,0.0000,0.0000,0.0000,1085.4398,0.0000,958.9154,147599.5131,3423.7772,1154.0269,Manacapuru,AM,Manacapuru,AM,577590.7958,26544.3183,,485175.3779,19553.9259,0.0000,0.0000,
1302553,AM,2010,311684.1659,37262.9245,10644.7316,0.0000,5529.9642,2554.4276,0.0000,0.0000,0.0000,0.0000,0.0000,221.4804,0.0000,129.1141,31770.1397,932.0747,126.5947,Manaquiri,AM,Manaquiri,AM,362409.2590,9098.2397,,348947.0904,8084.3918,0.0000,0.0000,
1303809,AM,2010,10603336.8083,94599.8148,47991.3298,0.0000,12744.8257,644.6270,0.0000,0.0000,0.0000,0.0000,0.0000,981.4398,20.3563,1085.9517,147074.9663,1153.1537,31809.4973,São Gabriel da Cachoeira,AM,São Gabriel da Cachoeira,AM,10731811.2080,3648.9155,,10697936.6230,13389.4527,0.0000,0.0000,
1300839,AM,2010,867300.8179,19276.7065,18549.5903,0.0000,2878.9845,339.5732,0.0000,0.0000,0.0000,0.0000,0.0000,560.0599,0.0000,142.9460,43503.6034,318.2834,412.0951,Caapiranga,AM,Caapiranga,AM,911558.4834,6983.2932,,886577.5244,3218.5577,0.0000,0.0000,
1300805,AM,2010,4175827.8563,42714.7557,58919.0926,0.0000,3313.6744,2486.4227,0.0000,0.0000,0.0000,0.0000,0.0000,923.0208,119.4177,452.3661,183876.3904,755.8540,576.1502,Borba,AM,Borba,AM,4261388.4888,21421.5704,,4218542.6120,5800.0970,0.0000,0.0000,
1304302,AM,2010,2667960.8647,20965.0669,43009.4406,0.0000,2961.7047,5715.1184,0.0000,0.0000,0.0000,0.0000,0.0000,400.3410,1155.1411,296.4013,68736.2513,460.1553,205.2797,Urucará,AM,Urucará,AM,2723359.7869,12238.7610,,2688925.9316,8676.8231,0.0000,5.1802,
1302603,AM,2010,866151.2176,68785.9878,223.3073,0.0000,17057.5660,5498.1449,0.0000,0.0000,0.0000,0.0000,0.0000,1036.8175,1194.0470,30148.7203,156666.6797,459.2419,1734.8045,Manaus,AM,Manaus,AM,947987.3788,16157.2401,,934937.2054,22555.7109,0.0000,181.6342,
1301308,AM,2010,1643902.3659,21868.8556,72734.5024,0.0000,1239.5074,306.7200,0.0000,0.0000,0.0000,0.0000,0.0000,112.2007,0.0000,179.5833,144025.0408,1132.6367,300.3361,Codajás,AM,Codajás,AM,1746509.5373,600.7156,,1665771.2215,1546.2275,0.0000,,
1303908,AM,2010,1906290.0785,11946.6832,8122.9163,0.0000,2641.6647,234.9007,0.0000,0.0000,0.0000,0.0000,0.0000,84.7377,0.0000,219.1617,54806.2719,355.0814,573.4903,São Paulo de Olivença,AM,São Paulo de Olivença,AM,1906915.0190,818.6203,,1918236.7616,2876.5655,0.0000,,
1300029,AM,2010,541259.9527,24917.0847,5446.6217,0.0000,5213.2868,214.5243,0.0000,0.0000,0.0000,0.0000,0.0000,662.1728,0.0000,124.9786,19377.2535,261.0287,25.6361,Alvarães,AM,Alvarães,AM,573738.3127,1469.2578,,566177.0374,5427.8112,0.0000,,
1300904,AM,2010,3189877.0895,29515.5362,97830.0764,0.0000,21185.3729,30755.5456,0.0000,0.0000,0.0000,0.0000,0.0000,1220.1549,0.0000,142.8657,33636.5075,827.4926,9250.3133,Canutama,AM,Canutama,AM,3273725.3046,111898.5894,,3219392.6258,51940.9185,0.0000,174.4254,
